qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
1599,175,71,17,7,9,1:32.695,NoData,NoData
1600,175,25,22,10,10,1:32.789,NoData,NoData
1601,175,35,16,22,11,1:32.888,NoData,NoData
1602,175,15,20,19,12,1:32.971,NoData,NoData
1603,175,65,24,17,13,1:32.991,NoData,NoData
1604,175,64,15,12,14,1:33.374,NoData,NoData
1605,175,70,3,5,15,1:33.549,NoData,NoData
1606,175,55,15,11,16,1:33.910,NoData,NoData
1607,175,68,21,15,17,1:34.182,NoData,NoData
1608,175,37,21,14,18,1:34.244,NoData,NoData
1609,175,41,16,23,19,1:34.412,NoData,NoData
1610,175,44,20,18,20,1:35.068,NoData,NoData
1611,175,69,18,20,21,1:35.316,NoData,NoData
1612,175,48,18,21,22,1:37.013,NoData,NoData
1613,176,57,1,1,1,1:16.568,NoData,NoData
1614,176,14,1,2,2,1:16.715,NoData,NoData
1615,176,22,24,16,3,1:17.305,NoData,NoData
1616,176,30,6,3,4,1:17.578,NoData,NoData
1617,176,21,22,9,5,1:17.810,NoData,NoData
1618,176,56,6,4,6,1:17.843,NoData,NoData
1619,176,71,17,7,7,1:17.884,NoData,NoData
1620,176,49,17,8,8,1:17.902,NoData,NoData
1621,176,25,22,10,9,1:18.334,NoData,NoData
1622,176,65,24,17,10,1:18.374,NoData,NoData
1623,176,23,3,6,11,1:18.506,NoData,NoData
1624,176,44,20,18,12,1:18.636,NoData,NoData
1625,176,15,20,19,13,1:18.684,NoData,NoData
1626,176,55,15,11,14,1:18.716,NoData,NoData
1627,176,64,15,12,15,1:19.194,NoData,NoData
1628,176,70,3,5,16,1:19.452,NoData,NoData
1629,176,72,18,20,17,1:20.016,NoData,NoData
1630,176,37,21,14,18,1:20.075,NoData,NoData
1631,176,68,21,15,19,1:20.096,NoData,NoData
1632,176,48,18,21,20,1:20.710,NoData,NoData
1633,176,35,16,22,21,NoData,NoData,NoData
1634,177,57,1,1,1,1:26.362,NoData,NoData
1635,177,14,1,2,2,1:26.384,NoData,NoData
1636,177,30,6,3,3,1:26.538,NoData,NoData
1637,177,56,6,4,4,1:26.993,NoData,NoData
1638,177,35,16,22,5,1:27.313,NoData,NoData
1639,177,22,24,16,6,1:27.409,NoData,NoData
1640,177,49,17,8,7,1:27.613,NoData,NoData
1641,177,71,17,7,8,1:27.708,NoData,NoData
1642,177,23,3,6,9,1:27.770,NoData,NoData
1643,177,70,3,5,10,1:28.142,NoData,NoData
1644,177,44,20,18,11,1:28.205,NoData,NoData
1645,177,65,24,17,12,1:28.246,NoData,NoData
1646,177,55,15,11,13,1:28.253,NoData,NoData
1647,177,15,20,19,14,1:28.403,NoData,NoData
1648,177,64,15,12,15,1:28.599,NoData,NoData
1649,177,21,22,9,16,1:28.750,NoData,NoData
1650,177,25,22,10,17,1:28.765,NoData,NoData
1651,177,37,21,14,18,1:29.293,NoData,NoData
1652,177,63,16,23,19,1:29.451,NoData,NoData
1653,177,68,21,15,20,1:29.656,NoData,NoData
1654,177,48,18,21,21,1:30.035,NoData,NoData
1655,177,69,18,22,22,1:30.945,NoData,NoData
1656,191,57,1,8,1,1:30.010,NoData,NoData
1657,191,14,1,7,2,1:30.053,NoData,NoData
1658,191,30,6,3,3,1:30.767,NoData,NoData
1659,191,35,3,1,4,1:30.919,NoData,NoData
1660,191,65,15,15,5,1:31.384,NoData,NoData
1661,191,49,3,2,6,1:31.397,NoData,NoData
1662,191,21,22,5,7,1:31.733,NoData,NoData
1663,191,56,6,4,8,1:31.767,NoData,NoData
1664,191,23,17,10,9,1:32.392,NoData,NoData
1665,191,71,17,9,10,1:32.399,NoData,NoData
1666,191,25,22,6,11,1:32.726,NoData,NoData
1667,191,55,15,14,12,1:33.240,NoData,NoData
1668,191,68,25,20,13,1:33.291,NoData,NoData
1669,191,22,24,18,14,1:33.383,NoData,NoData
1670,191,15,20,12,15,1:33.739,NoData,NoData
1671,191,63,21,17,16,1:33.927,NoData,NoData
1672,191,74,18,23,17,1:34.646,NoData,NoData
1673,191,76,24,19,18,1:34.906,NoData,NoData
1674,191,73,25,20,19,1:35.119,NoData,NoData
1675,191,64,21,16,20,1:35.140,NoData,NoData
1676,191,44,20,14,21,1:35.215,NoData,NoData
1677,191,75,18,22,22,1:35.301,NoData,NoData
1678,192,57,1,8,1,1:17.092,NoData,NoData
1679,192,14,1,7,2,1:17.757,NoData,NoData
1680,192,49,3,2,3,1:18.109,NoData,NoData
1681,192,30,6,3,4,1:18.250,NoData,NoData
1682,192,25,22,6,5,1:18.261,NoData,NoData
1683,192,56,6,4,6,1:18.449,NoData,NoData
1684,192,21,22,5,7,1:18.652,NoData,NoData
1685,192,23,17,10,8,1:18.735,NoData,NoData
1686,192,44,20,14,9,1:18.753,NoData,NoData
1687,192,35,3,1,10,1:18.761,NoData,NoData
1688,192,71,17,9,11,1:18.988,NoData,NoData
1689,192,15,20,12,12,1:19.069,NoData,NoData
1690,192,22,24,18,13,1:19.344,NoData,NoData
1691,192,65,15,15,14,1:19.375,NoData,NoData
1692,192,55,15,14,15,1:19.449,NoData,NoData
1693,192,76,24,19,16,1:19.644,NoData,NoData
1694,192,68,25,21,17,1:20.203,NoData,NoData
1695,192,75,18,22,18,1:20.390,NoData,NoData
1696,192,74,18,23,19,1:20.459,NoData,NoData
1697,192,63,21,17,20,1:20.481,NoData,NoData
1698,192,73,25,20,21,1:20.748,NoData,NoData
1699,192,64,21,16,22,1:20.847,NoData,NoData
1700,193,14,1,7,1,1:25.852,NoData,NoData
1701,193,30,6,3,2,1:26.251,NoData,NoData
1702,193,57,1,8,3,1:26.632,NoData,NoData
1703,193,56,6,4,4,1:26.780,NoData,NoData
1704,193,23,17,10,5,1:26.827,NoData,NoData
1705,193,49,3,2,6,1:26.876,NoData,NoData
1706,193,35,3,1,7,1:26.941,NoData,NoData
1707,193,25,22,6,8,1:27.198,NoData,NoData
1708,193,71,17,9,9,1:27.483,NoData,NoData
1709,193,21,22,5,10,1:27.836,NoData,NoData
1710,193,55,15,14,11,1:27.839,NoData,NoData
1711,193,65,15,15,12,1:28.016,NoData,NoData
1712,193,68,25,18,13,1:28.811,NoData,NoData
1713,193,22,24,18,14,1:29.249,NoData,NoData
1714,193,44,20,11,15,1:29.320,NoData,NoData
1715,193,15,20,12,16,1:29.352,NoData,NoData
1716,193,63,21,17,17,1:29.617,NoData,NoData
1717,193,64,21,16,18,1:29.617,NoData,NoData
1718,193,75,18,22,19,1:30.054,NoData,NoData
1719,193,74,18,23,20,1:30.158,NoData,NoData
1720,193,73,25,20,21,1:30.437,NoData,NoData
1721,193,76,24,19,22,1:31.178,NoData,NoData
1722,199,57,1,8,1,1:23.271,NoData,NoData
1723,199,30,6,3,2,1:23.720,NoData,NoData
1724,199,35,3,1,3,1:24.102,NoData,NoData
1725,199,14,1,7,4,1:24.310,NoData,NoData
1726,199,56,6,4,5,1:24.436,NoData,NoData
1727,199,49,3,2,6,1:24.442,NoData,NoData
1728,199,71,17,9,7,1:24.542,NoData,NoData
1729,199,55,15,14,8,1:25.081,NoData,NoData
1730,199,65,15,15,9,1:25.084,NoData,NoData
1731,199,21,22,5,10,1:25.654,NoData,NoData
1732,199,25,22,6,11,1:25.760,NoData,NoData
1733,199,64,21,16,12,1:26.376,NoData,NoData
1734,199,63,21,17,13,1:26.487,NoData,NoData
1735,199,15,20,12,14,1:26.808,NoData,NoData
1736,199,50,24,19,15,1:26.948,NoData,NoData
1737,199,22,24,18,16,1:26.990,NoData,NoData
1738,199,68,25,21,17,1:27.061,NoData,NoData
1739,199,74,18,23,18,1:28.051,NoData,NoData
1740,199,75,18,22,19,1:28.123,NoData,NoData
1741,199,73,25,20,20,1:28.608,NoData,NoData
1742,199,23,17,9,21,NoData,NoData,NoData
1743,199,44,20,11,22,NoData,NoData,NoData
1744,200,21,22,5,1,1:29.598,NoData,NoData
1745,200,55,15,14,2,1:30.317,NoData,NoData
1746,200,57,1,8,3,1:30.517,NoData,NoData
1747,200,30,6,3,4,1:30.551,NoData,NoData
1748,200,22,24,18,5,1:31.005,NoData,NoData
1749,200,63,21,17,6,1:31.028,NoData,NoData
1750,200,49,3,2,7,1:31.515,NoData,NoData
1751,200,56,6,4,8,1:31.651,NoData,NoData
1752,200,23,17,10,9,1:31.917,NoData,NoData
1753,200,44,20,11,10,1:32.081,NoData,NoData
1754,200,35,3,1,11,1:32.083,NoData,NoData
1755,200,50,24,19,12,1:32.099,NoData,NoData
1756,200,64,21,16,13,1:32.206,NoData,NoData
1757,200,14,1,7,14,1:32.399,NoData,NoData
1758,200,71,17,9,15,1:32.718,NoData,NoData
1759,200,15,20,12,16,1:32.906,NoData,NoData
1760,200,25,22,6,17,1:33.185,NoData,NoData
1761,200,65,15,15,18,1:33.205,NoData,NoData
1762,200,74,18,23,19,1:33.399,NoData,NoData
1763,200,68,25,21,20,1:34.090,NoData,NoData
1764,200,75,18,22,21,1:34.536,NoData,NoData
1765,200,73,25,20,22,1:34.910,NoData,NoData
1766,201,57,1,8,1,1:41.838,NoData,NoData
1767,201,14,1,7,2,1:42.347,NoData,NoData
1768,201,35,3,1,3,1:42.365,NoData,NoData
1769,201,23,17,10,4,1:42.994,NoData,NoData
1770,201,71,17,9,5,1:43.183,NoData,NoData
1771,201,56,6,4,6,1:43.270,NoData,NoData
1772,201,25,22,6,7,1:43.341,NoData,NoData
1773,201,21,22,5,8,1:43.369,NoData,NoData
1774,201,30,6,3,9,1:43.459,NoData,NoData
1775,201,49,3,2,10,1:43.467,NoData,NoData
1776,201,55,15,14,11,1:43.663,NoData,NoData
1777,201,65,15,15,12,1:44.599,NoData,NoData
1778,201,22,24,16,13,1:44.776,NoData,NoData
1779,201,15,20,12,14,1:44.844,NoData,NoData
1780,201,68,25,21,15,1:44.961,NoData,NoData
1781,201,44,20,11,16,1:45.197,NoData,NoData
1782,201,63,21,17,17,1:45.276,NoData,NoData
1783,201,64,21,16,18,1:45.588,NoData,NoData
1784,201,50,24,19,19,1:45.623,NoData,NoData
1785,201,75,18,22,20,1:46.713,NoData,NoData
1786,201,74,18,23,21,1:47.265,NoData,NoData
1787,203,57,1,8,1,1:48.682,NoData,NoData
1788,203,14,1,7,2,1:48.845,NoData,NoData
1789,203,71,17,9,3,1:49.728,NoData,NoData
1790,203,30,6,3,4,1:50.027,NoData,NoData
1791,203,56,6,4,5,1:50.189,NoData,NoData
1792,203,35,3,1,6,1:50.204,NoData,NoData
1793,203,21,22,5,7,1:50.462,NoData,NoData
1794,203,23,17,10,8,1:50.501,NoData,NoData
1795,203,49,3,2,9,1:50.686,NoData,NoData
1796,203,55,15,14,10,1:51.189,NoData,NoData
1797,203,25,22,6,11,1:51.648,NoData,NoData
1798,203,65,15,15,12,1:51.851,NoData,NoData
1799,203,15,20,12,13,1:52.572,NoData,NoData
1800,203,22,24,18,14,1:52.670,NoData,NoData
1801,203,44,20,11,15,1:52.784,NoData,NoData
1802,203,64,21,16,16,1:53.037,NoData,NoData
1803,203,50,24,19,17,1:53.149,NoData,NoData
1804,203,63,21,17,18,1:53.207,NoData,NoData
1805,203,68,25,21,19,1:53.237,NoData,NoData
1806,203,73,25,20,20,1:54.850,NoData,NoData
1807,203,75,18,22,21,1:55.084,NoData,NoData
1808,203,74,18,23,22,1:55.520,NoData,NoData
1809,207,35,3,3,1,1:29.369,NoData,NoData
1810,207,49,3,4,2,1:31.123,NoData,NoData
1811,207,30,6,5,3,1:31.472,NoData,NoData
1812,207,14,1,10,4,1:31.531,NoData,NoData
1813,207,56,6,6,5,1:31.881,NoData,NoData
1814,207,57,1,9,6,1:31.971,NoData,NoData
1815,207,65,15,16,7,1:32.287,NoData,NoData
1816,207,55,22,7,8,1:32.593,NoData,NoData
1817,207,44,20,14,9,1:32.842,NoData,NoData
1818,207,77,22,8,10,1:32.870,NoData,NoData
1819,207,22,24,22,11,1:33.075,NoData,NoData
1820,207,23,17,11,12,1:33.130,NoData,NoData
1821,207,78,15,17,13,1:33.327,NoData,NoData
1822,207,21,17,12,14,1:33.552,NoData,NoData
1823,207,79,18,20,15,1:33.798,NoData,NoData
1824,207,75,20,15,16,1:33.989,NoData,NoData
1825,207,15,18,21,17,1:34.120,NoData,NoData
1826,207,63,25,19,18,1:34.229,NoData,NoData
1827,207,76,24,23,19,1:34.623,NoData,NoData
1828,207,71,21,1,20,1:34.806,NoData,NoData
1829,207,50,25,18,21,1:34.943,NoData,NoData
1830,207,64,21,2,22,1:35.972,NoData,NoData
1831,208,35,3,3,1,1:16.004,NoData,NoData
1832,208,30,6,5,2,1:16.594,NoData,NoData
1833,208,77,22,8,3,1:16.644,NoData,NoData
1834,208,57,1,9,4,1:16.692,NoData,NoData
1835,208,44,20,14,5,1:16.756,NoData,NoData
1836,208,55,22,7,6,1:16.757,NoData,NoData
1837,208,21,17,12,7,1:16.912,NoData,NoData
1838,208,49,3,4,8,1:16.971,NoData,NoData
1839,208,71,21,1,9,1:17.090,NoData,NoData
1840,208,23,17,11,10,1:17.175,NoData,NoData
1841,208,22,24,22,11,1:17.259,NoData,NoData
1842,208,14,1,10,12,1:17.262,NoData,NoData
1843,208,65,15,16,13,1:17.409,NoData,NoData
1844,208,56,6,6,14,1:17.527,NoData,NoData
1845,208,75,20,15,15,1:17.999,NoData,NoData
1846,208,64,21,2,16,1:18.095,NoData,NoData
1847,208,15,18,21,17,1:18.336,NoData,NoData
1848,208,79,18,20,18,1:18.557,NoData,NoData
1849,208,78,15,17,19,1:18.644,NoData,NoData
1850,208,76,24,23,20,1:18.773,NoData,NoData
1851,208,50,25,18,21,1:18.885,NoData,NoData
1852,208,63,25,19,22,1:19.274,NoData,NoData
1853,209,35,3,3,1,1:24.473,NoData,NoData
1854,209,49,3,4,2,1:25.271,NoData,NoData
1855,209,44,20,14,3,1:25.491,NoData,NoData
1856,209,30,6,5,4,1:25.773,NoData,NoData
1857,209,22,24,22,5,1:25.942,NoData,NoData
1858,209,23,17,11,6,1:26.218,NoData,NoData
1859,209,56,6,6,7,1:26.327,NoData,NoData
1860,209,65,15,16,8,1:26.564,NoData,NoData
1861,209,21,17,12,9,1:26.619,NoData,NoData
1862,209,14,1,10,10,1:26.799,NoData,NoData
1863,209,55,22,7,11,1:27.076,NoData,NoData
1864,209,77,22,8,12,1:27.259,NoData,NoData
1865,209,71,21,1,13,1:27.281,NoData,NoData
1866,209,78,15,17,14,1:27.690,NoData,NoData
1867,209,76,24,23,15,1:28.035,NoData,NoData
1868,209,50,25,18,16,1:28.094,NoData,NoData
1869,209,57,1,9,17,1:28.135,NoData,NoData
1870,209,15,18,21,18,1:28.160,NoData,NoData
1871,209,63,25,19,19,1:28.224,NoData,NoData
1872,209,75,20,15,20,1:28.366,NoData,NoData
1873,209,79,18,20,21,1:28.413,NoData,NoData
1874,209,64,21,2,22,1:28.696,NoData,NoData
1875,210,35,3,3,1,1:23.303,NoData,NoData
1876,210,49,3,4,2,1:23.646,NoData,NoData
1877,210,30,6,5,3,1:23.955,NoData,NoData
1878,210,44,20,14,4,1:24.075,NoData,NoData
1879,210,23,17,11,5,1:24.081,NoData,NoData
1880,210,21,17,12,6,1:24.596,NoData,NoData
1881,210,65,15,16,7,1:24.723,NoData,NoData
1882,210,57,1,9,8,1:24.812,NoData,NoData
1883,210,56,6,6,9,1:24.862,NoData,NoData
1884,210,14,1,10,10,1:25.077,NoData,NoData
1885,210,77,22,8,11,1:25.371,NoData,NoData
1886,210,78,15,17,12,1:25.554,NoData,NoData
1887,210,22,24,22,13,1:25.579,NoData,NoData
1888,210,55,22,7,14,1:25.729,NoData,NoData
1889,210,71,21,1,15,1:25.743,NoData,NoData
1890,210,76,24,23,16,1:26.192,NoData,NoData
1891,210,64,21,2,17,1:26.253,NoData,NoData
1892,210,75,20,15,18,1:26.712,NoData,NoData
1893,210,63,25,19,19,1:26.852,NoData,NoData
1894,210,15,18,21,20,1:26.960,NoData,NoData
1895,210,50,25,18,21,1:27.428,NoData,NoData
1896,210,79,18,20,22,1:28.727,NoData,NoData
1897,211,49,3,4,1,1:18.216,NoData,NoData
1898,211,30,6,5,2,1:18.235,NoData,NoData
1899,211,35,3,3,3,1:18.583,NoData,NoData
1900,211,21,17,12,4,1:18.665,NoData,NoData
1901,211,14,1,10,5,1:18.779,NoData,NoData
1902,211,23,17,11,6,1:18.943,NoData,NoData
1903,211,65,15,16,7,1:19.105,NoData,NoData
1904,211,57,1,9,8,1:19.119,NoData,NoData
1905,211,55,22,7,9,1:19.263,NoData,NoData
1906,211,22,24,22,10,1:19.295,NoData,NoData
1907,211,78,15,17,11,1:19.468,NoData,NoData
1908,211,44,20,14,12,1:19.626,NoData,NoData
1909,211,71,21,1,13,1:19.674,NoData,NoData
1910,211,63,25,18,14,1:19.694,NoData,NoData
1911,211,56,6,6,15,1:19.723,NoData,NoData
1912,211,64,21,2,16,1:19.860,NoData,NoData
1913,211,77,22,8,17,1:20.199,NoData,NoData
1914,211,15,18,21,18,1:20.349,NoData,NoData
1915,211,76,24,23,19,1:20.516,NoData,NoData
1916,211,79,18,20,20,1:20.606,NoData,NoData
1917,211,75,20,15,21,1:20.961,NoData,NoData
1918,211,50,25,19,22,1:21.290,NoData,NoData
1919,212,35,3,3,1,1:16.525,NoData,NoData
1920,212,49,3,4,2,1:16.791,NoData,NoData
1921,212,14,1,10,3,1:17.521,NoData,NoData
1922,212,55,22,7,4,1:17.717,NoData,NoData
1923,212,57,1,10,5,1:17.737,NoData,NoData
1924,212,77,22,8,6,1:18.041,NoData,NoData
1925,212,30,6,5,7,1:18.313,NoData,NoData
1926,212,21,17,12,8,1:18.385,NoData,NoData
1927,212,23,17,11,9,1:18.423,NoData,NoData
1928,212,65,15,16,10,1:18.494,NoData,NoData
1929,212,56,6,6,11,1:18.873,NoData,NoData
1930,212,44,20,14,12,1:19.157,NoData,NoData
1931,212,81,15,17,13,1:19.323,NoData,NoData
1932,212,63,25,18,14,1:20.079,NoData,NoData
1933,212,71,21,1,15,1:20.089,NoData,NoData
1934,212,75,20,15,16,1:20.103,NoData,NoData
1935,212,22,24,22,17,1:20.255,NoData,NoData
1936,212,15,18,21,18,1:20.452,NoData,NoData
1937,212,50,25,19,19,1:20.582,NoData,NoData
1938,212,79,18,20,20,1:20.672,NoData,NoData
1939,212,64,21,2,21,1:21.029,NoData,NoData
1940,212,76,24,23,22,1:21.060,NoData,NoData
1941,213,30,6,5,1,1:18.095,NoData,NoData
1942,213,35,3,3,2,1:18.108,NoData,NoData
1943,213,22,24,22,3,1:18.388,NoData,NoData
1944,213,49,3,4,4,1:18.464,NoData,NoData
1945,213,14,1,10,5,1:18.466,NoData,NoData
1946,213,21,17,12,6,1:18.750,NoData,NoData
1947,213,23,17,11,7,1:18.869,NoData,NoData
1948,213,55,22,7,8,1:18.899,NoData,NoData
1949,213,57,1,9,9,1:18.916,NoData,NoData
1950,213,44,20,14,10,1:19.034,NoData,NoData
1951,213,25,22,8,11,1:19.286,NoData,NoData
1952,213,56,6,6,12,1:19.503,NoData,NoData
1953,213,65,15,16,13,1:19.622,NoData,NoData
1954,213,50,25,19,14,1:20.102,NoData,NoData
1955,213,71,21,1,15,1:20.129,NoData,NoData
1956,213,64,21,2,16,1:20.175,NoData,NoData
1957,213,63,25,18,17,1:20.336,NoData,NoData
1958,213,81,15,17,18,1:20.357,NoData,NoData
1959,213,75,20,15,19,1:20.370,NoData,NoData
1960,213,15,18,21,20,1:20.370,NoData,NoData
1961,213,76,24,23,21,1:20.491,NoData,NoData
1962,213,79,18,20,22,1:21.034,NoData,NoData
1963,214,30,6,5,1,1:14.548,NoData,NoData
1964,214,49,3,4,2,1:14.749,NoData,NoData
1965,214,23,17,11,3,1:14.755,NoData,NoData
1966,214,35,3,3,4,1:14.800,NoData,NoData
1967,214,56,6,6,5,1:14.860,NoData,NoData
1968,214,15,20,14,6,1:14.957,NoData,NoData
1969,214,25,22,8,7,1:14.986,NoData,NoData
1970,214,55,22,7,8,1:15.228,NoData,NoData
1971,214,14,1,10,9,1:15.270,NoData,NoData
1972,214,57,1,9,10,1:15.339,NoData,NoData
1973,214,21,17,12,11,1:15.453,NoData,NoData
1974,214,22,24,22,12,1:15.876,NoData,NoData
1975,214,75,20,15,13,1:15.876,NoData,NoData
1976,214,65,15,16,14,1:16.018,NoData,NoData
1977,214,76,24,23,15,1:16.149,NoData,NoData
1978,214,64,21,2,16,1:16.536,NoData,NoData
1979,214,71,21,1,17,1:16.729,NoData,NoData
1980,214,50,25,19,18,1:16.941,NoData,NoData
1981,214,63,25,18,19,1:17.256,NoData,NoData
1982,214,82,15,17,20,1:17.538,NoData,NoData
1983,214,79,18,20,21,1:17.563,NoData,NoData
1984,214,58,18,21,22,1:18.280,NoData,NoData
1985,215,35,3,3,1,1:21.598,NoData,NoData
1986,215,49,3,4,2,1:21.732,NoData,NoData
1987,215,57,1,9,3,1:21.797,NoData,NoData
1988,215,30,6,5,4,1:21.977,NoData,NoData
1989,215,23,17,11,5,1:22.277,NoData,NoData
1990,215,14,1,10,6,1:22.279,NoData,NoData
1991,215,56,6,6,7,1:22.342,NoData,NoData
1992,215,25,22,8,8,1:22.344,NoData,NoData
1993,215,65,15,16,9,1:22.368,NoData,NoData
1994,215,21,17,12,10,1:22.371,NoData,NoData
1995,215,55,22,17,11,1:22.392,NoData,NoData
1996,215,71,21,1,12,1:23.271,NoData,NoData
1997,215,15,20,14,13,1:23.366,NoData,NoData
1998,215,75,20,15,14,1:23.887,NoData,NoData
1999,215,76,24,23,15,1:24.067,NoData,NoData
2000,215,64,21,2,16,1:24.239,NoData,NoData
2001,215,63,25,19,17,1:24.478,NoData,NoData
2002,215,79,18,20,18,1:24.553,NoData,NoData
2003,215,50,25,18,19,1:25.010,NoData,NoData
2004,215,58,18,21,20,1:25.154,NoData,NoData
2005,215,22,24,22,21,1:25.525,NoData,NoData
2006,215,82,15,17,22,NoData,NoData,NoData
2007,216,77,22,8,1,1:41.873,NoData,NoData
2008,216,21,17,12,2,1:41.896,NoData,NoData
2009,216,57,1,9,3,1:42.034,NoData,NoData
2010,216,30,6,5,4,1:42.181,NoData,NoData
2011,216,49,3,4,5,1:42.421,NoData,NoData
2012,216,55,22,7,6,1:42.493,NoData,NoData
2013,216,23,17,11,7,1:42.498,NoData,NoData
2014,216,14,1,10,8,1:42.687,NoData,NoData
2015,216,35,3,3,9,1:42.967,NoData,NoData
2016,216,56,6,6,10,1:43.209,NoData,NoData
2017,216,15,20,14,11,1:43.226,NoData,NoData
2018,216,22,24,22,12,1:43.272,NoData,NoData
2019,216,71,21,1,13,1:43.361,NoData,NoData
2020,216,65,15,16,14,1:43.660,NoData,NoData
2021,216,76,24,23,15,1:43.927,NoData,NoData
2022,216,64,21,2,16,1:44.069,NoData,NoData
2023,216,75,20,15,17,1:44.112,NoData,NoData
2024,216,82,15,17,18,1:44.552,NoData,NoData
2025,216,63,25,18,19,1:45.372,NoData,NoData
2026,216,50,25,19,20,1:45.811,NoData,NoData
2027,216,58,18,21,21,1:45.942,NoData,NoData
2028,216,79,18,20,22,1:46.499,NoData,NoData
2029,224,35,3,6,1,1:32.371,NoData,NoData
2030,224,71,3,5,2,1:32.509,NoData,NoData
2031,224,56,6,2,3,1:32.889,NoData,NoData
2032,224,30,6,1,4,1:33.125,NoData,NoData
2033,224,57,1,7,5,1:34.054,NoData,NoData
2034,224,55,22,3,6,1:34.257,NoData,NoData
2035,224,77,22,4,7,1:34.344,NoData,NoData
2036,224,22,17,11,8,1:34.474,NoData,NoData
2037,224,49,15,15,9,1:34.494,NoData,NoData
2038,224,63,25,19,10,1:34.832,NoData,NoData
2039,224,44,27,9,11,1:35.330,NoData,NoData
2040,224,50,29,17,12,1:35.338,NoData,NoData
2041,224,14,1,8,13,1:35.351,NoData,NoData
2042,224,65,15,14,14,1:35.453,NoData,NoData
2043,224,79,25,18,15,1:35.715,NoData,NoData
2044,224,21,18,21,16,1:35.898,NoData,NoData
2045,224,83,18,20,17,1:36.109,NoData,NoData
2046,224,73,29,16,18,1:36.198,NoData,NoData
2047,224,84,17,12,19,1:36.286,NoData,NoData
2048,224,64,27,10,20,1:36.298,NoData,NoData
2049,225,71,3,5,1,1:18.111,NoData,NoData
2050,225,22,17,11,2,1:19.092,NoData,NoData
2051,225,35,3,6,3,1:19.254,NoData,NoData
2052,225,30,6,1,4,1:19.474,NoData,NoData
2053,225,55,22,3,5,1:19.484,NoData,NoData
2054,225,84,17,12,6,1:19.519,NoData,NoData
2055,225,57,1,7,7,1:19.607,NoData,NoData
2056,225,77,22,4,8,1:19.762,NoData,NoData
2057,225,49,15,15,9,1:19.799,NoData,NoData
2058,225,56,6,2,10,1:19.951,NoData,NoData
2059,225,63,25,19,11,1:20.000,NoData,NoData
2060,225,65,15,14,12,1:20.144,NoData,NoData
2061,225,50,29,17,13,1:20.157,NoData,NoData
2062,225,14,1,8,14,1:20.167,NoData,NoData
2063,225,44,27,9,15,1:20.426,NoData,NoData
2064,225,79,25,18,16,1:20.427,NoData,NoData
2065,225,73,29,16,17,1:20.440,NoData,NoData
2066,225,83,18,20,18,1:21.491,NoData,NoData
2067,225,69,28,22,19,1:23.174,NoData,NoData
2068,225,85,28,23,20,1:23.454,NoData,NoData
2069,225,58,18,21,21,NoData,NoData,NoData
2070,225,64,27,10,22,NoData,NoData,NoData
2071,226,71,3,5,1,1:30.346,NoData,NoData
2072,226,30,6,1,2,1:30.598,NoData,NoData
2073,226,35,3,6,3,1:30.907,NoData,NoData
2074,226,55,22,3,4,1:31.038,NoData,NoData
2075,226,77,22,4,5,1:31.262,NoData,NoData
2076,226,22,17,11,6,1:31.404,NoData,NoData
2077,226,50,29,17,7,1:31.615,NoData,NoData
2078,226,57,1,7,8,1:31.801,NoData,NoData
2079,226,14,1,8,9,1:32.001,NoData,NoData
2080,226,56,6,2,10,1:32.058,NoData,NoData
2081,226,49,15,15,11,1:32.130,NoData,NoData
2082,226,44,27,9,12,1:32.177,NoData,NoData
2083,226,79,25,18,13,1:32.407,NoData,NoData
2084,226,58,18,21,14,1:32.502,NoData,NoData
2085,226,84,17,12,15,1:32.696,NoData,NoData
2086,226,63,25,19,16,1:32.903,NoData,NoData
2087,226,65,15,14,17,1:33.256,NoData,NoData
2088,226,64,27,10,18,1:33.424,NoData,NoData
2089,226,83,18,20,19,1:33.727,NoData,NoData
2090,226,73,29,16,20,1:33.752,NoData,NoData
2091,226,69,28,22,21,1:34.830,NoData,NoData
2092,226,85,28,23,22,1:35.651,NoData,NoData
2093,227,71,3,5,1,1:18.941,NoData,NoData
2094,227,35,3,6,2,1:19.721,NoData,NoData
2095,227,30,6,1,3,1:20.149,NoData,NoData
2096,227,55,22,3,4,1:20.711,NoData,NoData
2097,227,22,17,11,5,1:20.818,NoData,NoData
2098,227,14,1,8,6,1:20.888,NoData,NoData
2099,227,56,6,2,7,1:20.931,NoData,NoData
2100,227,77,22,4,8,1:21.054,NoData,NoData
2101,227,57,1,7,9,1:21.078,NoData,NoData
2102,227,49,15,15,10,1:21.113,NoData,NoData
2103,227,84,17,12,11,1:21.177,NoData,NoData
2104,227,65,15,14,12,1:21.210,NoData,NoData
2105,227,50,29,17,13,1:21.367,NoData,NoData
2106,227,63,25,19,14,1:21.458,NoData,NoData
2107,227,44,27,9,15,1:21.509,NoData,NoData
2108,227,79,25,18,16,1:21.812,NoData,NoData
2109,227,64,27,10,17,1:22.733,NoData,NoData
2110,227,21,18,21,18,1:22.921,NoData,NoData
2111,227,83,18,20,19,1:23.139,NoData,NoData
2112,227,73,29,16,20,1:23.620,NoData,NoData
2113,228,30,6,1,1,1:26.890,NoData,NoData
2114,228,71,3,5,2,1:27.105,NoData,NoData
2115,228,35,3,6,3,1:27.220,NoData,NoData
